"COU","Country","PER","Periods","IND","Indicator","GEN","Gender","AGE","Age Group","VAL","Value","Value","Flag Codes","Flags"
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.07,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.11,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.05,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.16,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.86,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.74,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.98,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.52,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.42,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.61,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.09,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.18,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.12,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.08,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.16,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.31,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.22,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.41,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.4,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.29,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.51,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.03,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.13,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.08,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.19,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.17,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.09,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.15,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.08,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.23,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.03,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.13,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.01,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.06,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.24,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.18,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.3,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.28,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.21,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.35,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.05,,
"SVK","Slovak Republic","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.11,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.05,,
"SVK","Slovak Republic","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.11,,
"SWE","Sweden","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.6,,
"SWE","Sweden","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.52,,
